주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
405-1-000950,"용담로 36, 48",공영,노상,제주특별자치도 제주시 용담로 36,,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5129385,126.5063835,,2026-04-16
405-1-000951,"성화로 34, 2",공영,노상,제주특별자치도 제주시 성화로 34,,28,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5128987,126.5057754,,2026-04-16
405-1-000952,"용담이동 593-9, 용담로4길 2",공영,노상,,제주특별자치도 제주시 용담이동 593-9,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-000953,"성화로 2, 용화로 37-2",공영,노상,제주특별자치도 제주시 성화로 2,,23,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5101335,126.505425,,2026-04-16
405-1-000954,"용담로 54-1, 58-1",공영,노상,제주특별자치도 제주시 용담로 54-1,,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5127037,126.5085721,,2026-04-16
405-1-000955,"용화로11길 34, 28",공영,노상,제주특별자치도 제주시 용화로11길 34,,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5123578,126.5093427,,2026-04-16
405-1-000956,용화로 47,공영,노상,제주특별자치도 제주시 용화로 47,,3,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5098256,126.508618,,2026-04-16
405-1-000957,"용화로 4, 용화로4길 2",공영,노상,제주특별자치도 제주시 용화로 4,,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5098398,126.5040014,,2026-04-16
405-1-000958,"용화로 20, 40",공영,노상,제주특별자치도 제주시 용화로 20,,26,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5098005,126.5054948,,2026-04-16
405-1-000959,"용화로10길 4, 용문로17길 21-1",공영,노상,제주특별자치도 제주시 용화로10길 4,,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5094526,126.5077165,,2026-04-16
405-1-000960,"용문로17길 22, 용화로10길 24",공영,노상,제주특별자치도 제주시 용문로17길 22,,3,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5078827,126.5073415,,2026-04-16
405-1-000961,"용문서안길 28, 용담이동 796-33",공영,노상,제주특별자치도 제주시 용문서안길 28,,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5091116,126.5058219,,2026-04-16
405-1-000962,"용화로 44, 용화로 48",공영,노상,제주특별자치도 제주시 용화로 44,,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5093346,126.5080892,,2026-04-16
405-1-000963,"용화로10길 3, 용화로10길 35",공영,노상,제주특별자치도 제주시 용화로10길 3,,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5094744,126.5078996,,2026-04-16
405-1-000964,"용문로21길 13, 21",공영,노상,제주특별자치도 제주시 용문로21길 13,,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5087928,126.5087657,,2026-04-16
405-1-000965,"용화로10길 23-1, 용문로 145-4",공영,노상,제주특별자치도 제주시 용화로10길 23-1,,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5078572,126.5076691,,2026-04-16
405-1-000966,"용담이동 650-16, 용문로11길 4",공영,노상,,제주특별자치도 제주시 용담이동 650-16,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-000967,"용문로20길 27, 15",공영,노상,제주특별자치도 제주시 용문로20길 27,,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5086725,126.5111648,,2026-04-16
405-1-000968,"용문로10길 3, 용원길 4-1",공영,노상,제주특별자치도 제주시 용문로10길 3,,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5041096,126.5072105,,2026-04-16
405-1-000969,용담삼동 519-12,공영,노상,,제주특별자치도 제주시 용담삼동 519-12,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5152572,126.5060453,,2026-04-16
405-2-000970,용담이동 359-25,공영,노외,,제주특별자치도 제주시 용담이동 359-25,25,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-2-000971,건입동 1036-2,공영,노외,,제주특별자치도 제주시 건입동 1036-2,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5173733,126.5376234,,2026-04-16
405-2-000972,"건입동 1042-2,1042-1",공영,노외,,제주특별자치도 제주시 건입동 1042-2,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5163113,126.5354521,,2026-04-16
405-2-000973,건입동 1042-7,공영,노외,,제주특별자치도 제주시 건입동 1042-7,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5162172,126.5353104,,2026-04-16
405-2-000974,건입동 1077-47,공영,노외,,제주특별자치도 제주시 건입동 1077-47,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5147137,126.5344373,,2026-04-16
405-2-000975,"건입동 1123-12, 1123-59",공영,노외,,제주특별자치도 제주시 건입동 1123-12,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5136393,126.5300381,,2026-04-16
405-2-000976,건입동 1188,공영,노외,,제주특별자치도 제주시 건입동 1188,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5154795,126.5313975,,2026-04-16
405-2-000977,건입동 1189-1,공영,노외,,제주특별자치도 제주시 건입동 1189-1,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.515298,126.5311086,,2026-04-16
405-2-000978,건입동 1189-10,공영,노외,,제주특별자치도 제주시 건입동 1189-10,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5149637,126.5310102,,2026-04-16
405-2-000979,건입동 1190-1,공영,노외,,제주특별자치도 제주시 건입동 1190-1,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.515028,126.5306995,,2026-04-16
405-2-000980,"건입동 1204-1, 1204-2",공영,노외,,제주특별자치도 제주시 건입동 1204-1,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5149519,126.5300369,,2026-04-16
405-2-000981,건입동 1205-1,공영,노외,,제주특별자치도 제주시 건입동 1205-1,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5148869,126.5298971,,2026-04-16
405-2-000982,건입동 122-1,공영,노외,,제주특별자치도 제주시 건입동 122-1,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5093719,126.5440754,,2026-04-16
405-2-000983,건입동 1249,공영,노외,,제주특별자치도 제주시 건입동 1249,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5143639,126.5312188,,2026-04-16
405-2-000984,건입동 1274-27,공영,노외,,제주특별자치도 제주시 건입동 1274-27,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.515055,126.5322953,,2026-04-16
405-2-000985,건입동 1277-2,공영,노외,,제주특별자치도 제주시 건입동 1277-2,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5159486,126.5328057,,2026-04-16
405-2-000986,산짓물(지하),공영,노외,,제주특별자치도 제주시 건입동 1328,70,1,5부제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,15,500,24,10000,100000,,,제주특별자치도 제주시청,,,,,2026-04-16
405-2-000987,건입동 1421-13,공영,노외,,제주특별자치도 제주시 건입동 1421-13,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5162596,126.5242437,,2026-04-16
405-2-000988,건입동 658-9,공영,노외,,제주특별자치도 제주시 건입동 658-9,23,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5171442,126.5395657,,2026-04-16
405-2-000989,건입동 659-3,공영,노외,,제주특별자치도 제주시 건입동 659-3,19,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5177594,126.5401446,,2026-04-16
405-2-000990,건입동 670,공영,노외,,제주특별자치도 제주시 건입동 670,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5168588,126.5403987,,2026-04-16
405-2-000991,"건입동 697-1, 697-6",공영,노외,,제주특별자치도 제주시 건입동 697-1,66,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5154052,126.5424502,,2026-04-16
405-2-000992,건입동 709-2,공영,노외,,제주특별자치도 제주시 건입동 709-2,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5144491,126.5393625,,2026-04-16
405-2-000993,건입동 709-4,공영,노외,,제주특별자치도 제주시 건입동 709-4,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5143457,126.5389593,,2026-04-16
405-2-000994,"건입동 933-3 923,925-1, 927-1",공영,노외,,제주특별자치도 제주시 건입동 933-3,54,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-000995,서부두2길,공영,노상,,제주특별자치도 제주시 건입동 1440-2,30,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5177935,126.5250512,,2026-04-16
405-1-000996,서부두2길,공영,노상,,제주특별자치도 제주시 건입동 1443-1,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5174533,126.5267828,,2026-04-16
405-1-000997,"서부두길 18-2, 16",공영,노상,제주특별자치도 제주시 서부두길 18-2,,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5178437,126.528448,,2026-04-16
405-1-000998,서부두2길 20,공영,노상,제주특별자치도 제주시 서부두2길 20,,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5174533,126.5267828,,2026-04-16
405-1-000999,중앙로 13,공영,노상,제주특별자치도 제주시 중앙로 13,,21,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5170046,126.5254307,,2026-04-16
405-1-001000,임항로 17,공영,노상,제주특별자치도 제주시 임항로 17,,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5167445,126.5267387,,2026-04-16
405-1-001001,임항로 17,공영,노상,제주특별자치도 제주시 임항로 17,,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5167445,126.5267387,,2026-04-16
405-1-001002,서부두2길 26,공영,노상,제주특별자치도 제주시 서부두2길 26,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5173807,126.5275094,,2026-04-16
405-1-001004,서부두길 10-2,공영,노상,제주특별자치도 제주시 서부두길 10-2,,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5169861,126.5280372,,2026-04-16
405-1-001005,임항로 37,공영,노상,제주특별자치도 제주시 임항로 37,,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5167948,126.5286273,,2026-04-16
405-1-001006,임항로 38,공영,노상,제주특별자치도 제주시 임항로 38,,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5164308,126.5289146,,2026-04-16
405-1-001007,임항로 37-7,공영,노상,제주특별자치도 제주시 임항로 37-7,,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5173886,126.530744,,2026-04-16
405-1-001008,중앙로1길 11,공영,노상,제주특별자치도 제주시 중앙로1길 11,,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5163856,126.5259842,,2026-04-16
405-1-001009,"건입동 1189-19, 1189-23",공영,노상,,제주특별자치도 제주시 건입동 1189-19,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5150404,126.5309373,,2026-04-16
405-1-001011,"공덕길 3, 1",공영,노상,제주특별자치도 제주시 공덕길 3,,3,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5139897,126.5305762,,2026-04-16
405-1-001012,"만덕로6길 15, 9",공영,노상,제주특별자치도 제주시 만덕로6길 15,,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5135235,126.5306671,,2026-04-16
405-1-001013,동문로11길 3-4,공영,노상,제주특별자치도 제주시 동문로11길 3-4,,2,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5135362,126.5310469,,2026-04-16
405-1-001014,"임항로 59, 85",공영,노상,제주특별자치도 제주시 임항로 59,,31,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5167263,126.5312025,,2026-04-16
405-1-001015,"만덕로 17-1, 건입동 1275-11",공영,노상,제주특별자치도 제주시 만덕로 17-1,,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.515158,126.5319846,,2026-04-16
405-1-001016,"건입동 1274-27, 만덕로3길 24",공영,노상,,제주특별자치도 제주시 건입동 1274-27,27,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-001017,만덕로3길 26,공영,노상,제주특별자치도 제주시 만덕로3길 26,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5167341,126.535214,,2026-04-16
405-1-001018,만덕로3길 26,공영,노상,제주특별자치도 제주시 만덕로3길 26,,2,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5167341,126.535214,,2026-04-16
405-1-001019,만덕로3길 19,공영,노상,제주특별자치도 제주시 만덕로3길 19,,2,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.515914,126.5330555,,2026-04-16
405-1-001020,만덕로3길 19,공영,노상,제주특별자치도 제주시 만덕로3길 19,,3,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.515914,126.5330555,,2026-04-16
405-1-001021,건입동 943-3,공영,노상,,제주특별자치도 제주시 건입동 943-3,3,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.5183412,126.5363124,,2026-04-16
